image_h,image_w,kernel_name,target_name,alpha,c,activation,noise_std,tv_lambda,tikhonov_lambda,optimizer,init_mode,seed,time_sec,loss_init,loss_final,grad_init,grad_final,output_mse_final,output_binary_acc_final,output_iou_final,input_psnr_final,input_ssim_final,active_grad_frac_final,saturation_frac_final,rel_loss_reduction,num_iters_recorded
64,64,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,51.80980563163757,1231.0146824497233,368.157636336711,56.088538568125564,26.442768206523837,0.08988223543376733,1.0,1.0,4.592466998224713,0.0037180932802469875,1.0,0.0,0.7009315635422999,600
64,64,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,50.29460835456848,1232.7371698280344,368.1580334897473,55.66838912936799,26.44279628236406,0.08988233239495784,1.0,1.0,4.590258671552565,0.0034690881587844777,1.0,0.0,0.7013491257498912,600
64,64,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,50.86774492263794,1214.4500708894752,368.1577061773091,54.97627618933145,26.442790744330466,0.0898822524846946,1.0,1.0,4.5905459281558425,0.001998111002038383,1.0,0.0,0.6968523325889662,600
64,64,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,51.96845197677612,1225.0849417396776,368.1575081003245,55.48150983952397,26.4427633198071,0.08988220412605578,1.0,1.0,4.581258761508364,0.0008868078658369875,1.0,0.0,0.6994840965251571,600
64,64,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,52.57915949821472,1196.7425483792085,368.1580758510032,55.29785801329862,26.44279728812583,0.08988234273706133,1.0,1.0,4.5806952083075725,0.0007178475627653823,1.0,0.0,0.6923665191401334,600
64,64,sobel_x,checkerboard,2.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,52.4022216796875,1248.2514294485668,368.15787528745784,56.816744584322514,26.442786992724574,0.08988229377135201,1.0,1.0,4.599488939755684,0.004702489236183505,1.0,0.0,0.7050611226216685,600
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,50.159985303878784,1358.8998403070514,207.63690324054053,74.77776523001766,22.73490142745856,0.05069260333021009,1.0,1.0,4.59339751089094,0.003034079000228249,1.0,0.0,0.8472022020448366,600
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,51.31741762161255,1314.8181934345118,207.63688459245526,72.77575949229093,22.734882889070942,0.0506925987774549,1.0,1.0,4.597315656149968,0.00329428302567012,1.0,0.0,0.8420793949845833,600
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,50.80651330947876,1365.7299724874988,207.63710725198413,76.10098777803259,22.734863855000803,0.05069265313769144,1.0,1.0,4.590638901883695,0.0039370097861459,1.0,0.0,0.8479662074972256,600
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,50.9186897277832,1364.2991639088227,207.63771107420877,75.18483745244276,22.734936284357683,0.05069280055522675,1.0,1.0,4.5855538858384195,0.0028223027417589256,1.0,0.0,0.8478063194883807,600
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,51.916341066360474,1344.435233048269,207.63673984936298,74.14166463567358,22.734879666127902,0.050692563439785884,1.0,1.0,4.587700866492198,0.0017468200688669933,1.0,0.0,0.8455583915496,600
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,52.03608965873718,1355.2532433444967,207.6365405512995,74.97235557991125,22.734818127374123,0.050692514783032105,1.0,1.0,4.580208058890959,0.0012315224331706737,1.0,0.0,0.8467913347036945,600
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,53.736687898635864,1319.5837376392183,207.63761158396483,75.26565990152139,22.73492730324156,0.05069277626561641,1.0,1.0,4.580797817817606,0.0011715146973748218,1.0,0.0,0.8426491584721741,600
64,64,sobel_x,checkerboard,3.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,52.853442430496216,1386.5413595918071,207.63719791712168,77.23887155111682,22.7349127275696,0.050692675272734786,1.0,1.0,4.598673687232671,0.004830520631385624,1.0,0.0,0.8502481036856705,600
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,52.049307107925415,1558.7751884058127,68.4799917783601,102.1813505600847,12.188865238318959,0.016718747992763697,1.0,1.0,4.583122727850039,0.0026463663693503817,1.0,0.0,0.9560680768543693,600
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,52.77765440940857,1496.2613733277408,68.47984878783133,98.54998910174466,12.188967859113502,0.016718713082966633,1.0,1.0,4.587299128792127,0.0026096024224600486,1.0,0.0,0.9542326962330588,600
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,51.63055348396301,1565.6415903081659,68.48007382624746,102.83678423599582,12.188925657343288,0.016718768023986197,1.0,1.0,4.583026271523403,0.004060060943261357,1.0,0.0,0.9562606957747153,600
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,52.089508056640625,1556.5091371600706,68.48107387668932,101.5297208412312,12.189176361778227,0.016719012176926104,1.0,1.0,4.572814194728954,0.0030587135707121713,1.0,0.0,0.95600342314621,600
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,50.43102836608887,1538.6909943126348,68.4794646954032,99.16293632621984,12.18882617088514,0.01671861931040117,1.0,1.0,4.576403439332525,0.0019813085832844726,1.0,0.0,0.9554949857063442,600
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,53.55416488647461,1547.8606644819909,68.47751528600956,100.9815409659775,12.188241943032406,0.01671814338037343,1.0,1.0,4.575670795029778,0.0012043940371746391,1.0,0.0,0.955759896961445,600
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,50.139609575271606,1504.5544163158204,68.48131614537675,102.33436223592761,12.18915261128453,0.01671907132455487,1.0,1.0,4.569387250524558,0.0012842774722597243,1.0,0.0,0.9544839884800804,600
64,64,sobel_x,checkerboard,5.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,51.236342906951904,1588.7617457863241,68.48057232543202,104.65141482923354,12.188945494426685,0.016718889727888677,1.0,1.0,4.593070269145216,0.005081568474494524,1.0,0.0,0.9568968899792216,600
64,64,sobel_x,checkerboard,7.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,52.067952156066895,1684.5672336218013,25.107528526597292,121.70671270987854,6.542353863296857,0.006129767706688792,1.0,1.0,4.5655077839331,0.00294829171873313,1.0,0.0,0.9850955616223068,600
64,64,sobel_x,checkerboard,7.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,51.11518740653992,1609.9657609828964,25.11166380885681,117.15244730498075,6.543828915397821,0.006130777297084182,1.0,1.0,4.5690357985557934,0.002672565377840361,1.0,0.0,0.984402361579711,600
64,64,sobel_x,checkerboard,7.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,50.51425862312317,1688.7785438326116,25.111178790616727,121.6537219143452,6.543583734199669,0.006130658884427912,1.0,1.0,4.567426819216473,0.004032648085644183,1.0,0.0,0.985130567366383,600
64,64,sobel_x,checkerboard,7.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,49.721030473709106,1676.3134747042832,25.110345443407997,120.08173065276637,6.543150858275328,0.0061304554305195305,1.0,1.0,4.556036401093793,0.0030796831825486365,1.0,0.0,0.9850204953773114,600
64,64,sobel_x,checkerboard,7.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,52.47076654434204,1660.0687602485677,25.108401537831583,116.1104174190401,6.542571919120205,0.006129980844197164,1.0,1.0,4.558990446116381,0.0017460822665052607,1.0,0.0,0.9848750834067428,600
64,64,sobel_x,checkerboard,7.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,50.03078579902649,1667.4798570058606,25.10767219885187,119.3187029401467,6.542232911716189,0.00612980278292282,1.0,1.0,4.5614793860571545,0.001422190462728364,1.0,0.0,0.9849427433300841,600
64,64,sobel_x,checkerboard,7.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,53.147634744644165,1620.4489138960116,25.111524472662744,121.22689542285705,6.543526806835009,0.006130743279458678,1.0,1.0,4.546654316084685,0.0012450875578750883,1.0,0.0,0.9845033532021151,600
64,64,sobel_x,checkerboard,7.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,51.48325872421265,1713.2114452475043,25.110901623266457,123.85510818348,6.5432827641407165,0.006130591216617787,1.0,1.0,4.580213056100874,0.005113620193095313,1.0,0.0,0.985342789010122,600
64,64,sobel_x,checkerboard,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,49.93972039222717,1797.4385376385887,6.071614503395619,144.32535533885476,2.4627356577873827,0.001482327759618071,1.0,1.0,4.530853274012637,0.002703924634597139,0.999755859375,0.0,0.996622073925614,600
64,64,sobel_x,checkerboard,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,51.94670104980469,1711.5222953006808,6.076158983068312,139.61482599129573,2.4639432531863585,0.001483437251725662,1.0,1.0,4.529578430588311,0.002571178514168446,0.999755859375,0.0,0.9964498511063796,600
64,64,sobel_x,checkerboard,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,52.16521501541138,1797.5357907829027,6.075277013444064,144.06601551965434,2.463540884288184,0.0014832219271103673,1.0,1.0,4.527461514247507,0.004662694730577984,1.0,0.0,0.9966202191663744,600
64,64,sobel_x,checkerboard,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,50.71427869796753,1784.3104653838259,6.071738535139074,142.39927431493575,2.462580190883495,0.001482358040805438,1.0,1.0,4.5254356843357,0.004110981373504696,0.999755859375,0.0,0.9965971513069432,600
64,64,sobel_x,checkerboard,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,51.3608558177948,1768.0248181502152,6.07606316436582,135.42825817119518,2.46399553907639,0.001483413858487749,1.0,1.0,4.513754603241706,0.0008936980353883802,0.999755859375,0.0,0.9965633609313681,600
64,64,sobel_x,checkerboard,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,52.200130462646484,1773.572949289656,6.072691477765724,141.30740222108193,2.4627021677593195,0.0014825906928138974,1.0,1.0,4.517064536605063,0.000993816711073822,1.0,0.0,0.9965760125738284,600
64,64,sobel_x,checkerboard,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,50.550827741622925,1723.766352237291,6.071948340589903,143.11620930705857,2.46265362807841,0.0014824092628393318,1.0,1.0,4.510384563306884,0.0017030542236303066,1.0,0.0,0.9964775108107261,600
64,64,sobel_x,checkerboard,10.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,52.226233959198,1823.485080966242,6.07265455299451,146.5395718142075,2.4627063636141178,0.0014825816779771752,1.0,1.0,4.537103937420834,0.003404735776023872,1.0,0.0,0.9966697536402236,600
64,64,sobel_x,checkerboard,13.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,52.241565227508545,1864.308172839763,10.495485920255309,162.91490287642708,1.579415345892542,0.0025623744922498312,0.997802734375,0.99560546875,4.464958185254539,-0.0024071880647142424,0.82373046875,0.032470703125,0.9943703052568459,600
64,64,sobel_x,checkerboard,13.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,51.711479902267456,1771.3750148138158,9.920172148454373,158.88376587557764,6.538236779858359,0.0024219170284312435,0.997802734375,0.9956161714564052,4.480558458710235,0.0024101872706719075,0.82666015625,0.028564453125,0.9943997335033559,600
64,64,sobel_x,checkerboard,13.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,51.422433853149414,1862.1264113873267,8.44027988879349,163.22920327162507,0.8030026117917736,0.0020606152072249733,0.998291015625,0.9965870307167235,4.487124656687888,0.0062116128490218355,0.818603515625,0.0302734375,0.9954673969301014,600
64,64,sobel_x,checkerboard,13.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,49.98905873298645,1849.0551084622864,14.477943531281252,161.43811822719456,1.1891331820514865,0.003534654182441712,0.996826171875,0.9936616284739151,4.482352341583834,0.0054075167046665484,0.8193359375,0.031005859375,0.9921700854317309,600
64,64,sobel_x,checkerboard,13.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,53.35641288757324,1831.4025061760474,18.412604409679467,151.17711981399736,1.5280225018315066,0.004495264748456901,0.995849609375,0.9917475728155339,4.447194984829419,-0.0016854045150020175,0.810546875,0.0400390625,0.9899461727568972,600
64,64,sobel_x,checkerboard,13.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,51.405049324035645,1835.9747818918104,13.4539925525881,159.89634739292785,1.024786429739329,0.003284666150534204,0.9970703125,0.9941463414634146,4.454850998002606,-0.001731301378523366,0.809814453125,0.03125,0.9926720166936471,600
64,64,sobel_x,checkerboard,13.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,50.96642875671387,1784.6789899358753,1.4638938742229373,161.01629570403776,0.8037423505781413,0.0003573959653864593,1.0,1.0,4.462834893597366,0.0003188971919100642,0.8310546875,0.025146484375,0.9991797438741207,600
64,64,sobel_x,checkerboard,13.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,51.117645025253296,1888.5476611847648,7.96962080128613,165.3389989108995,6.574896860628359,0.0019457082034389965,0.998291015625,0.9965936739659368,4.471197820572119,-0.0006548082670011435,0.81640625,0.032958984375,0.9957800266495332,600
64,64,sobel_x,checkerboard,16.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,49.90094971656799,1907.811967803077,44.33530173716129,179.36172872736083,0.2646978189537328,0.010824048275674143,0.9892578125,0.9786821705426356,4.416117523533776,-0.000751005001224529,0.619384765625,0.17041015625,0.9767611785200115,600
64,64,sobel_x,checkerboard,16.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,51.25785708427429,1810.2395470554106,34.31697328469953,176.32489495015892,0.6166364585717792,0.008378167305834846,0.99169921875,0.9835191468734852,4.4440621080781995,0.004794815494960871,0.64111328125,0.160888671875,0.9810428551621687,600
64,64,sobel_x,checkerboard,16.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,52.07877731323242,1904.9081169587762,22.526522550421344,180.53891404880463,3.641925238455979,0.005499639294536461,0.99462890625,0.9892839746712129,4.429317926670829,0.002356273320900914,0.638671875,0.161865234375,0.9881744834042782,600
64,64,sobel_x,checkerboard,16.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,50.358262062072754,1891.8131101983604,54.36733693543317,178.23718005225282,1.3916985964275352,0.01327327561900224,0.98681640625,0.974000962927299,4.430774409242822,0.002729013176166156,0.6162109375,0.1787109375,0.9712617823386726,600
64,64,sobel_x,checkerboard,16.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,51.42685127258301,1872.3445963760846,52.402064247640524,165.0432515134544,1.9037279640365712,0.012793472716709112,0.9873046875,0.974987974987975,4.3828342117266725,-0.006111084974681035,0.626220703125,0.177978515625,0.9720125962127567,600
64,64,sobel_x,checkerboard,16.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,51.708797216415405,1876.5905919866887,32.27956374642588,176.49336676697948,1.3591808954872193,0.007880752867779756,0.9921875,0.9845261121856866,4.424519523605065,0.0007838792181373305,0.61962890625,0.1650390625,0.9827988246960928,600
64,64,sobel_x,checkerboard,16.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,51.47656297683716,1824.2338931092381,27.397857758370233,176.3556558886489,1.8101563363214757,0.0066889301167896075,0.993408203125,0.9868868382710053,4.404137942709127,-0.0018353792425385017,0.63330078125,0.1611328125,0.9849811705276054,600
64,64,sobel_x,checkerboard,16.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,52.52269697189331,1930.9899452319532,47.370993764298454,181.5082155191673,1.0697623389294857,0.011565184024486927,0.988525390625,0.9773603082851637,4.418608930619355,-0.0006690060413376098,0.6162109375,0.177490234375,0.9754680267076128,600
64,64,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,52.404603481292725,1946.2592354275516,125.99694808783745,199.2810772189056,5.726042758711958,0.03076097365425719,0.96923828125,0.9400570884871551,4.414295178482907,0.002180755150937358,0.4658203125,0.3583984375,0.9352619909032013,600
64,64,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,50.91809701919556,1844.7279349725663,80.13867819726732,197.43619960348948,1.6825696937438603,0.019565106981754718,0.98046875,0.9618138424821002,4.425178512633475,0.004219189818093906,0.48876953125,0.328857421875,0.956557996071947,600
64,64,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,49.63461899757385,1943.7234070133861,110.10108925833197,201.5024259138177,1.0630049941626427,0.026880148744709953,0.97314453125,0.9476190476190476,4.4064765830574455,-0.0025636739636798345,0.47314453125,0.341064453125,0.9433555778249813,600
64,64,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,53.330411195755005,1930.2951355096159,128.06785892604404,197.9302250616206,0.3762479438440279,0.03126656712061622,0.96875,0.9398213446168312,4.4009906815707565,-0.0012441850748644214,0.457275390625,0.362060546875,0.9336537420780305,600
64,64,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,51.9972038269043,1908.2437499010603,126.08784255805504,181.9245521303222,0.2579500203961104,0.030783164687025157,0.96923828125,0.9403973509933775,4.3630260353642685,-0.005478696455032737,0.47021484375,0.353759765625,0.9339246662987407,600
64,64,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,51.69809675216675,1912.7263232550704,101.05714401531124,196.65821106160942,0.5739864817479952,0.024672154300613095,0.975341796875,0.9518129770992366,4.406478777316396,-0.0007470365653944282,0.469970703125,0.343505859375,0.9471659155904057,600
64,64,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,49.74177312850952,1859.1608165069683,75.65361534629308,193.84464789923757,10.610547113962014,0.018470120934153584,0.9814453125,0.9635141622659625,4.396484949465154,-0.0015350050449842625,0.484130859375,0.33203125,0.9593076539293505,600
64,64,sobel_x,checkerboard,20.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,52.69485402107239,1968.6914493915397,139.88785646144058,200.1247404943791,5.759840958322073,0.03415230870640639,0.9658203125,0.9340245051837889,4.443163077677475,0.005922784699526317,0.452880859375,0.362548828125,0.9289437374736018,600
64,64,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,51.27100872993469,1977.3121440786035,237.02608987186142,221.9010727900665,0.5199370576483001,0.057867697722622416,0.942138671875,0.8898698884758365,4.414686155399684,-0.0019051561778360843,0.33349609375,0.513916015625,0.8801271258148714,600
64,64,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,52.77864909172058,1872.9631382908224,168.0225946204535,220.90871763655701,0.06364092563549159,0.041021141264759156,0.958984375,0.9216783216783216,4.402080503631636,-0.0030652754936676477,0.36474609375,0.484375,0.9102904957468715,600
64,64,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,52.46176052093506,1976.0835812027253,173.05452151634236,224.96215761185738,2.132028925356034,0.04224963904207577,0.957763671875,0.9188935771214253,4.39842374244758,-0.005029649070996305,0.35205078125,0.49462890625,0.9124255050937601,600
64,64,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,3,51.138604402542114,1962.0245793990614,228.01912469784742,219.35813163508985,0.04721119188409219,0.055668731615685405,0.9443359375,0.8951241950321988,4.38935834168412,-0.004587227824357331,0.33984375,0.507568359375,0.8837837573025277,600
64,64,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,4,51.60195302963257,1936.884389326443,222.02273308234396,201.52002835869098,0.07672805185457388,0.05420476881893163,0.94580078125,0.8979310344827586,4.435851083097549,0.008757879351203889,0.358154296875,0.5048828125,0.8853712001057775,600
64,64,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,5,49.398672342300415,1942.3239339249808,196.02498549557302,219.58629663068925,0.225948323710143,0.04785766247450513,0.9521484375,0.9083255378858747,4.4086365248006665,-0.0023727405892701317,0.357421875,0.498779296875,0.8990770890108672,600
64,64,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,6,51.049925088882446,1887.331680797814,134.0229915486533,212.2446351761129,0.06043766315195148,0.03272045692105793,0.96728515625,0.9363117870722434,4.401170756639189,-0.0001336033928411171,0.3642578125,0.477783203125,0.9289881090259667,600
64,64,sobel_x,checkerboard,25.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,7,50.773473024368286,1999.248140318934,230.17250092915023,220.24717409991038,5.969341175953547,0.05619445823465582,0.94384765625,0.8938134810710988,4.470747035976337,0.011167536284829794,0.33642578125,0.516357421875,0.8848704689091613,600
64,64,sobel_x,checkerboard,30.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,0,50.66690468788147,1998.0736429284643,314.0062250490479,242.4351411413594,0.1185203858453114,0.0766616760373652,0.92333984375,0.8570127504553734,4.405251633400323,-0.007497083704249925,0.260986328125,0.6171875,0.8428455196532063,600
64,64,sobel_x,checkerboard,30.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,1,51.76960849761963,1892.250977694161,223.0453951209178,241.70443585288524,2.8754880518320816,0.05445444216819282,0.945556640625,0.8975183823529411,4.409445007043566,-0.0010861915919852239,0.29638671875,0.589111328125,0.8821269494637999,600
64,64,sobel_x,checkerboard,30.0,0.0,sigmoid,0.0,0.0,0.0,adam,random,2,52.06756806373596,1998.3341744450208,255.06289224197187,245.96369815113312,4.829516011655319,0.06227121392626266,0.937744140625,0.8829201101928374,4.442015754296396,0.0038024647789769157,0.273193359375,0.6015625,0.8723622427601189,600
